:START_ID,:END_ID,:TYPE,collection,coverageLevel,isActiveInNetwork
http://data.europa.eu/esco/skill/697dcc9f-ae92-4506-b5f2-e770d7589f74,http://data.europa.eu/esco/skill/697dcc9f-ae92-4506-b5f2-e770d7589f74,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/699c949a-699a-4858-a02e-a63f66872d6f,http://data.europa.eu/esco/skill/699c949a-699a-4858-a02e-a63f66872d6f,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28,http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/69cfc5ed-6569-4aca-a4cc-fd782ba51d9c,http://data.europa.eu/esco/skill/69cfc5ed-6569-4aca-a4cc-fd782ba51d9c,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/69f0167e-75d9-46cf-847f-72a592880ebb,http://data.europa.eu/esco/skill/69f0167e-75d9-46cf-847f-72a592880ebb,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6a2bc03b-e30d-429b-9549-5784cb92ae2f,http://data.europa.eu/esco/skill/6a2bc03b-e30d-429b-9549-5784cb92ae2f,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6a322874-e32f-4cd8-9683-badce67a7f73,http://data.europa.eu/esco/skill/6a322874-e32f-4cd8-9683-badce67a7f73,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6a536b36-c5c7-4d10-bf67-a4fb0f8549b2,http://data.europa.eu/esco/skill/6a536b36-c5c7-4d10-bf67-a4fb0f8549b2,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6a57def2-7b11-4b50-95b8-b16498795ad9,http://data.europa.eu/esco/skill/6a57def2-7b11-4b50-95b8-b16498795ad9,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6a876489-7ad8-4a13-b09c-c9b8e97a302e,http://data.europa.eu/esco/skill/6a876489-7ad8-4a13-b09c-c9b8e97a302e,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6ad40ca3-dc34-4442-b23f-0b1b28936f56,http://data.europa.eu/esco/skill/6ad40ca3-dc34-4442-b23f-0b1b28936f56,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6ae8306a-4f9d-4410-ac82-6406f3cbd16a,http://data.europa.eu/esco/skill/6ae8306a-4f9d-4410-ac82-6406f3cbd16a,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6b21150f-e704-4758-b102-63fd3412543c,http://data.europa.eu/esco/skill/6b21150f-e704-4758-b102-63fd3412543c,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6b222aac-688c-4c9d-acbc-7fe25d37565e,http://data.europa.eu/esco/skill/6b222aac-688c-4c9d-acbc-7fe25d37565e,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6b2f8802-0cbf-436e-a37f-ca55ede41bbc,http://data.europa.eu/esco/skill/6b2f8802-0cbf-436e-a37f-ca55ede41bbc,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6b30644d-bdc5-4bca-b1af-edbf5c6b15ee,http://data.europa.eu/esco/skill/6b30644d-bdc5-4bca-b1af-edbf5c6b15ee,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6b3afb82-c4ea-4f14-be54-a757fb762663,http://data.europa.eu/esco/skill/6b3afb82-c4ea-4f14-be54-a757fb762663,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6b42f6d0-709f-4011-b777-2c8ecc559214,http://data.europa.eu/esco/skill/6b42f6d0-709f-4011-b777-2c8ecc559214,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6b4f794c-062e-4e05-863a-ae1bad44f395,http://data.europa.eu/esco/skill/6b4f794c-062e-4e05-863a-ae1bad44f395,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6b643893-0a1f-4f6c-83a1-e7eef75849b9,http://data.europa.eu/esco/skill/6b643893-0a1f-4f6c-83a1-e7eef75849b9,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6b6a9252-2ed7-4862-a02f-1578f4a532ea,http://data.europa.eu/esco/skill/6b6a9252-2ed7-4862-a02f-1578f4a532ea,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6b9c6280-cd0b-4462-885e-da63fe5918ea,http://data.europa.eu/esco/skill/6b9c6280-cd0b-4462-885e-da63fe5918ea,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6c08403c-a5bb-4868-b8c2-b7d039c0e511,http://data.europa.eu/esco/skill/6c08403c-a5bb-4868-b8c2-b7d039c0e511,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6c153605-d62c-4970-81a9-49646ab32032,http://data.europa.eu/esco/skill/6c153605-d62c-4970-81a9-49646ab32032,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6c80d53c-d8c9-41fe-998f-091fca208834,http://data.europa.eu/esco/skill/6c80d53c-d8c9-41fe-998f-091fca208834,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6cad4013-3055-47ba-8316-0720e1a55256,http://data.europa.eu/esco/skill/6cad4013-3055-47ba-8316-0720e1a55256,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6d289e8b-2cc1-4eda-ab1f-ad1090ef98f0,http://data.europa.eu/esco/skill/6d289e8b-2cc1-4eda-ab1f-ad1090ef98f0,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6e34b68e-0d61-49f2-bc4d-571c0326d857,http://data.europa.eu/esco/skill/6e34b68e-0d61-49f2-bc4d-571c0326d857,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6e3e5c17-0d46-4376-9928-8dbaaea27164,http://data.europa.eu/esco/skill/6e3e5c17-0d46-4376-9928-8dbaaea27164,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6e4f264a-e2e1-42fb-9866-e64069f8b441,http://data.europa.eu/esco/skill/6e4f264a-e2e1-42fb-9866-e64069f8b441,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6e4f75b4-c60f-4623-a9ba-760c8245753b,http://data.europa.eu/esco/skill/6e4f75b4-c60f-4623-a9ba-760c8245753b,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6e53fd99-b646-4327-9580-ac062ab21188,http://data.europa.eu/esco/skill/6e53fd99-b646-4327-9580-ac062ab21188,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6e8fe5de-fe6d-482c-92fe-20e56ee57324,http://data.europa.eu/esco/skill/6e8fe5de-fe6d-482c-92fe-20e56ee57324,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6efef9df-ac86-45ca-8b1b-a8178ef17b5c,http://data.europa.eu/esco/skill/6efef9df-ac86-45ca-8b1b-a8178ef17b5c,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6f728d63-5c45-40b3-8bfd-e17c5dba28ad,http://data.europa.eu/esco/skill/6f728d63-5c45-40b3-8bfd-e17c5dba28ad,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6f7512ab-d46d-402a-8c30-a8878d7c1f88,http://data.europa.eu/esco/skill/6f7512ab-d46d-402a-8c30-a8878d7c1f88,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6f8a40d6-f9ce-43ec-a72f-d4213a53f3ed,http://data.europa.eu/esco/skill/6f8a40d6-f9ce-43ec-a72f-d4213a53f3ed,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6f993130-082b-4732-b62f-52cdf2096ad9,http://data.europa.eu/esco/skill/6f993130-082b-4732-b62f-52cdf2096ad9,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6fa1c2c0-a012-4ca0-9642-e01569ba322c,http://data.europa.eu/esco/skill/6fa1c2c0-a012-4ca0-9642-e01569ba322c,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/6fe76a8b-4d5f-4cea-b76b-5908463fb014,http://data.europa.eu/esco/skill/6fe76a8b-4d5f-4cea-b76b-5908463fb014,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/70988d2c-a750-4808-a360-5aaf859cf39a,http://data.europa.eu/esco/skill/70988d2c-a750-4808-a360-5aaf859cf39a,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/709ef32a-7435-48e2-8fa2-16e389ecab8a,http://data.europa.eu/esco/skill/709ef32a-7435-48e2-8fa2-16e389ecab8a,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/70a7b3b3-31ef-4b29-a30f-bb7299dff39b,http://data.europa.eu/esco/skill/70a7b3b3-31ef-4b29-a30f-bb7299dff39b,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/70b0bc44-6751-4530-ac5c-a893d4241aeb,http://data.europa.eu/esco/skill/70b0bc44-6751-4530-ac5c-a893d4241aeb,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/70de94f5-9575-4edd-bca7-c797b023b9d6,http://data.europa.eu/esco/skill/70de94f5-9575-4edd-bca7-c797b023b9d6,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7106b5df-e017-4c28-8c40-98814db5b775,http://data.europa.eu/esco/skill/7106b5df-e017-4c28-8c40-98814db5b775,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/713fb616-118e-40bc-9366-4a69879a49d5,http://data.europa.eu/esco/skill/713fb616-118e-40bc-9366-4a69879a49d5,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7193cb6d-8334-494f-86e5-21e6d03a47c3,http://data.europa.eu/esco/skill/7193cb6d-8334-494f-86e5-21e6d03a47c3,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/719d8699-a221-4b5a-8fc3-68a8645cbe03,http://data.europa.eu/esco/skill/719d8699-a221-4b5a-8fc3-68a8645cbe03,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/71c2f41e-14de-4b23-82ad-5dbcd54ba5b0,http://data.europa.eu/esco/skill/71c2f41e-14de-4b23-82ad-5dbcd54ba5b0,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/71f81e1a-e2ca-48d6-b7b8-7a34c56c51f8,http://data.europa.eu/esco/skill/71f81e1a-e2ca-48d6-b7b8-7a34c56c51f8,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7229b6dc-e2ef-44fe-b9a1-06b1c1075d8f,http://data.europa.eu/esco/skill/7229b6dc-e2ef-44fe-b9a1-06b1c1075d8f,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7234e847-451d-499a-9c7b-0050a4e758d6,http://data.europa.eu/esco/skill/7234e847-451d-499a-9c7b-0050a4e758d6,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7253d98c-4a6d-4e37-8b6c-accca9f4b639,http://data.europa.eu/esco/skill/7253d98c-4a6d-4e37-8b6c-accca9f4b639,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/727eb829-28da-4d6a-8552-ba5b5d280c41,http://data.europa.eu/esco/skill/727eb829-28da-4d6a-8552-ba5b5d280c41,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/72812eb6-5a0f-48e8-815d-3d2a16b8e963,http://data.europa.eu/esco/skill/72812eb6-5a0f-48e8-815d-3d2a16b8e963,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7341904f-5913-470c-8c53-bc832df248ec,http://data.europa.eu/esco/skill/7341904f-5913-470c-8c53-bc832df248ec,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7369f779-4b71-4aab-8836-48b69c676eec,http://data.europa.eu/esco/skill/7369f779-4b71-4aab-8836-48b69c676eec,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/736ef286-fbd3-4e5c-a4b4-d1e2008c9898,http://data.europa.eu/esco/skill/736ef286-fbd3-4e5c-a4b4-d1e2008c9898,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7373abdb-ee5a-4949-b4ae-dee60ab37914,http://data.europa.eu/esco/skill/7373abdb-ee5a-4949-b4ae-dee60ab37914,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/737f8895-46df-4283-8f38-13f3f0fc3b77,http://data.europa.eu/esco/skill/737f8895-46df-4283-8f38-13f3f0fc3b77,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/73c7d0d9-092f-4f6e-800a-5759f45a6fc6,http://data.europa.eu/esco/skill/73c7d0d9-092f-4f6e-800a-5759f45a6fc6,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/744442ac-c157-4350-8be0-ce454df4f5c5,http://data.europa.eu/esco/skill/744442ac-c157-4350-8be0-ce454df4f5c5,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7482a123-e801-48de-9733-262125671410,http://data.europa.eu/esco/skill/7482a123-e801-48de-9733-262125671410,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/749ae61c-fe7b-461b-8bc3-349f46617ee7,http://data.europa.eu/esco/skill/749ae61c-fe7b-461b-8bc3-349f46617ee7,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/74cb80c4-df6b-4d79-a153-cb7b3b3b6eb0,http://data.europa.eu/esco/skill/74cb80c4-df6b-4d79-a153-cb7b3b3b6eb0,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/750f86d2-18be-4015-84b1-d4a26d9b2d88,http://data.europa.eu/esco/skill/750f86d2-18be-4015-84b1-d4a26d9b2d88,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/751941a0-5645-4f8b-b97e-b252909d5edb,http://data.europa.eu/esco/skill/751941a0-5645-4f8b-b97e-b252909d5edb,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7557f0f4-b8bc-4ac0-b91e-222ab1ba744f,http://data.europa.eu/esco/skill/7557f0f4-b8bc-4ac0-b91e-222ab1ba744f,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/755a5df2-863e-44c1-b4a2-83eb33bac492,http://data.europa.eu/esco/skill/755a5df2-863e-44c1-b4a2-83eb33bac492,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/75d2ac62-700a-41d1-b920-5cd7aaa78553,http://data.europa.eu/esco/skill/75d2ac62-700a-41d1-b920-5cd7aaa78553,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/75f839c2-fd9a-4ad3-8921-6e734608568d,http://data.europa.eu/esco/skill/75f839c2-fd9a-4ad3-8921-6e734608568d,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/76415d7f-0fde-4364-b45f-5c044580d2aa,http://data.europa.eu/esco/skill/76415d7f-0fde-4364-b45f-5c044580d2aa,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/76842746-cacb-4e6d-adc6-0656d75c9c51,http://data.europa.eu/esco/skill/76842746-cacb-4e6d-adc6-0656d75c9c51,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/768fe91b-ccde-4649-94f3-07be5d8b6be1,http://data.europa.eu/esco/skill/768fe91b-ccde-4649-94f3-07be5d8b6be1,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/76ef6ed3-1658-4a1a-9593-204d799c6d0c,http://data.europa.eu/esco/skill/76ef6ed3-1658-4a1a-9593-204d799c6d0c,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/770d4956-b5e0-4d44-bf42-3a766b232c5d,http://data.europa.eu/esco/skill/770d4956-b5e0-4d44-bf42-3a766b232c5d,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/772a9c72-abef-4333-9788-f4cb48ad8e08,http://data.europa.eu/esco/skill/772a9c72-abef-4333-9788-f4cb48ad8e08,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/77592603-505b-4096-97dd-d0def6bd7601,http://data.europa.eu/esco/skill/77592603-505b-4096-97dd-d0def6bd7601,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/778ca7ad-6c5d-4868-9b96-a7777dca799c,http://data.europa.eu/esco/skill/778ca7ad-6c5d-4868-9b96-a7777dca799c,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/77bf865e-6360-424f-9d77-ce03918c7dcf,http://data.europa.eu/esco/skill/77bf865e-6360-424f-9d77-ce03918c7dcf,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7814e88f-c133-4c3b-b27f-857afa145d42,http://data.europa.eu/esco/skill/7814e88f-c133-4c3b-b27f-857afa145d42,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/78845d0c-e56f-4318-a9c6-bf75931dd520,http://data.europa.eu/esco/skill/78845d0c-e56f-4318-a9c6-bf75931dd520,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/78a74fd1-efc6-49dc-adb1-1b0fbe35c22c,http://data.europa.eu/esco/skill/78a74fd1-efc6-49dc-adb1-1b0fbe35c22c,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/78b26c92-da70-4c72-9f10-7a8c8b9db02e,http://data.europa.eu/esco/skill/78b26c92-da70-4c72-9f10-7a8c8b9db02e,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/78d90f00-5226-44fc-95c2-0d8dac6b081b,http://data.europa.eu/esco/skill/78d90f00-5226-44fc-95c2-0d8dac6b081b,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7957b5f9-1f33-4ff8-84e9-e258b17882c2,http://data.europa.eu/esco/skill/7957b5f9-1f33-4ff8-84e9-e258b17882c2,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7961413f-61d0-4722-9cd9-20a050a29899,http://data.europa.eu/esco/skill/7961413f-61d0-4722-9cd9-20a050a29899,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,http://data.europa.eu/esco/skill/797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/79a5bc25-5b59-47bc-a4c2-fb8e8cb1ddf6,http://data.europa.eu/esco/skill/79a5bc25-5b59-47bc-a4c2-fb8e8cb1ddf6,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/79c366d4-0316-4838-b72e-c3be4f90fbd3,http://data.europa.eu/esco/skill/79c366d4-0316-4838-b72e-c3be4f90fbd3,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/79e29b8b-47d1-470d-b7b1-32506bfe7d9a,http://data.europa.eu/esco/skill/79e29b8b-47d1-470d-b7b1-32506bfe7d9a,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7a6b4549-cd3e-46c7-8a40-9096520dff84,http://data.europa.eu/esco/skill/7a6b4549-cd3e-46c7-8a40-9096520dff84,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7a757fa5-9a6f-43ab-9e66-f8f4dba1ffcb,http://data.europa.eu/esco/skill/7a757fa5-9a6f-43ab-9e66-f8f4dba1ffcb,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7a950986-27fe-4b6c-adf3-88f211e77019,http://data.europa.eu/esco/skill/7a950986-27fe-4b6c-adf3-88f211e77019,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7aa52bdc-9c56-4341-be65-e8e30f64403f,http://data.europa.eu/esco/skill/7aa52bdc-9c56-4341-be65-e8e30f64403f,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7abf5b24-8f18-49c5-a64b-5a5870a03a56,http://data.europa.eu/esco/skill/7abf5b24-8f18-49c5-a64b-5a5870a03a56,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7adb8473-bcc6-4ff8-9850-76d945d40092,http://data.europa.eu/esco/skill/7adb8473-bcc6-4ff8-9850-76d945d40092,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7b0d5000-00da-4864-b776-6de49a87a669,http://data.europa.eu/esco/skill/7b0d5000-00da-4864-b776-6de49a87a669,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7b5cb897-2ee8-450c-85a6-d73925cbd1dc,http://data.europa.eu/esco/skill/7b5cb897-2ee8-450c-85a6-d73925cbd1dc,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7bf4539a-3f2e-4485-876b-1c9306b181af,http://data.europa.eu/esco/skill/7bf4539a-3f2e-4485-876b-1c9306b181af,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7c5b66c6-36a1-4e03-bb57-64e8688b8f58,http://data.europa.eu/esco/skill/7c5b66c6-36a1-4e03-bb57-64e8688b8f58,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7c821387-b428-4f75-b5a7-7b038aa81cfd,http://data.europa.eu/esco/skill/7c821387-b428-4f75-b5a7-7b038aa81cfd,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7c939ef4-adb2-4c0c-aa27-9cc1aefd7c81,http://data.europa.eu/esco/skill/7c939ef4-adb2-4c0c-aa27-9cc1aefd7c81,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7c9cb75d-ca4a-47c0-a989-ec0ba65a4bf0,http://data.europa.eu/esco/skill/7c9cb75d-ca4a-47c0-a989-ec0ba65a4bf0,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7ca5d3c2-2cea-4fac-88e4-f2955c5b705c,http://data.europa.eu/esco/skill/7ca5d3c2-2cea-4fac-88e4-f2955c5b705c,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7d02180a-87d1-4e25-92e1-653309c173c4,http://data.europa.eu/esco/skill/7d02180a-87d1-4e25-92e1-653309c173c4,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed,http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7d11f682-644f-44fa-ad08-d6b0d97d2f28,http://data.europa.eu/esco/skill/7d11f682-644f-44fa-ad08-d6b0d97d2f28,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7d5ff73e-7bea-436d-974f-3a51ce24a138,http://data.europa.eu/esco/skill/7d5ff73e-7bea-436d-974f-3a51ce24a138,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7d913551-e17a-40ba-baf7-48d0c3b12e50,http://data.europa.eu/esco/skill/7d913551-e17a-40ba-baf7-48d0c3b12e50,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7dde2d1d-48fa-43c9-8b48-1372b6e7cb4c,http://data.europa.eu/esco/skill/7dde2d1d-48fa-43c9-8b48-1372b6e7cb4c,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7deca286-1bd6-490e-851f-82d9d410d584,http://data.europa.eu/esco/skill/7deca286-1bd6-490e-851f-82d9d410d584,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7dfbe0f3-076f-4a19-9eaa-db4d6db704b6,http://data.europa.eu/esco/skill/7dfbe0f3-076f-4a19-9eaa-db4d6db704b6,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7e1f9657-ab4e-407c-842f-b846197060e3,http://data.europa.eu/esco/skill/7e1f9657-ab4e-407c-842f-b846197060e3,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15,http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7edd11f2-6b4a-4a76-8b82-b5c57f3d8f07,http://data.europa.eu/esco/skill/7edd11f2-6b4a-4a76-8b82-b5c57f3d8f07,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7f0b1a66-ebaf-4c8a-b606-4c1844eb692e,http://data.europa.eu/esco/skill/7f0b1a66-ebaf-4c8a-b606-4c1844eb692e,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7f27f1ff-2e17-4b69-990e-c23334478313,http://data.europa.eu/esco/skill/7f27f1ff-2e17-4b69-990e-c23334478313,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7f2afce6-e98b-4bbe-8441-d52b45e28ab8,http://data.europa.eu/esco/skill/7f2afce6-e98b-4bbe-8441-d52b45e28ab8,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b,http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7fc4c18a-68f3-425a-aadf-f83633be47a1,http://data.europa.eu/esco/skill/7fc4c18a-68f3-425a-aadf-f83633be47a1,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/7ffae77a-93ce-40a3-af99-fae5729e8b15,http://data.europa.eu/esco/skill/7ffae77a-93ce-40a3-af99-fae5729e8b15,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/805e4fac-5325-42a2-a9e7-c6c777185a05,http://data.europa.eu/esco/skill/805e4fac-5325-42a2-a9e7-c6c777185a05,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/81086bb0-a110-470d-ba5a-2c68fc535407,http://data.europa.eu/esco/skill/81086bb0-a110-470d-ba5a-2c68fc535407,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/812b8819-9b7a-4df9-9c9f-1b60888d0861,http://data.europa.eu/esco/skill/812b8819-9b7a-4df9-9c9f-1b60888d0861,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/81633a44-f1db-4a01-a940-804c6905e330,http://data.europa.eu/esco/skill/81633a44-f1db-4a01-a940-804c6905e330,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/8181aa4c-42bc-4036-a3d2-5cb6bbb34239,http://data.europa.eu/esco/skill/8181aa4c-42bc-4036-a3d2-5cb6bbb34239,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/818c2b89-1335-4443-ada7-e1046862e273,http://data.europa.eu/esco/skill/818c2b89-1335-4443-ada7-e1046862e273,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/81b082fb-9a00-4660-976a-10c985979100,http://data.europa.eu/esco/skill/81b082fb-9a00-4660-976a-10c985979100,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/8203b07a-8097-4383-aff6-603b7df7f0f4,http://data.europa.eu/esco/skill/8203b07a-8097-4383-aff6-603b7df7f0f4,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/82312096-4df8-49ce-9cdd-a6e08af56b45,http://data.europa.eu/esco/skill/82312096-4df8-49ce-9cdd-a6e08af56b45,IN_COLLECTION,Digital,high,True
