uri:ID,:LABEL,preferredLabel,description,skillType,reuseLevel,status,collection,coverageLevel,code
http://data.europa.eu/esco/skill/6c1143b7-1a4c-49ba-849a-ae328673e566,GreenSkill,soil structure,Diversity of soil elements and types of soil in relation to plant growth.,knowledge,sector-specific,released,Green,high,GRN_6c1143b7-1a4c-49ba-849a-ae328673e566
http://data.europa.eu/esco/skill/6c2182f9-9068-42e8-8855-31252d62fbb0,GreenSkill,ecotourism,"The practice of sustainable travel to natural areas that conserve and support the local environment, fostering environmental and cultural understanding. It usually involves the observation of natural wildlife in exotic natural environments.",knowledge,sector-specific,released,Green,high,GRN_6c2182f9-9068-42e8-8855-31252d62fbb0
http://data.europa.eu/esco/skill/6c6daac0-80f5-431f-a33f-c5b722094657,GreenSkill,energy storage systems,"The systems to capture the energy produced at one time for use at a later time. This includes the differences between the main battery types, super capacitors and hydrogen or fuel tanks.",knowledge,cross-sector,released,Green,high,GRN_6c6daac0-80f5-431f-a33f-c5b722094657
http://data.europa.eu/esco/skill/6d355a4e-d9b6-4a24-a79b-30176e15589e,GreenSkill,beverages filtration processes,"Safe and economic method for removing impurities from food products and extending its shelf life. Importance of contamination control and how it contributes to superior quality product, a significant reduction of waste and a minimum of product spoilage.",knowledge,sector-specific,released,Green,high,GRN_6d355a4e-d9b6-4a24-a79b-30176e15589e
http://data.europa.eu/esco/skill/6d53015b-6867-408f-8f3a-4eb9d5dae101,GreenSkill,maintain plant soil nutrition,Manage and support overall soil nutrition. Practice sustainable gardening techniques and integrated pest management in gardens both outdoor and indoor.,skill/competence,sector-specific,released,Green,high,GRN_6d53015b-6867-408f-8f3a-4eb9d5dae101
http://data.europa.eu/esco/skill/6e19c179-3b5f-4c43-b6f5-16ce05b5e548,GreenSkill,oceanography,"The scientific discipline that studies oceanic phenomena such as marine organisms, plate tectonics, and the geology of the ocean bottom.",knowledge,cross-sector,released,Green,high,GRN_6e19c179-3b5f-4c43-b6f5-16ce05b5e548
http://data.europa.eu/esco/skill/6e84c2b5-935a-4958-a410-da42efaf7c27,GreenSkill,pest management techniques,"Techniques and measures used to prevent unwanted pests in houses, buildings and their surroundings by preventing access or by deploying other techniques such as wood protection and bird management devices.",knowledge,occupation-specific,released,Green,high,GRN_6e84c2b5-935a-4958-a410-da42efaf7c27
http://data.europa.eu/esco/skill/6f30181d-65b5-4527-b36e-a686d47fed84,GreenSkill,bicycle sharing systems,The different public and private services offering bicycles to individuals for their short term use based against the payment of a price or a fee.,knowledge,cross-sector,released,Green,high,GRN_6f30181d-65b5-4527-b36e-a686d47fed84
http://data.europa.eu/esco/skill/6f5850ea-5785-4e2c-b062-743066fd5bdb,GreenSkill,environmental legislation,The environmental policies and legislation applicable in a certain domain.,knowledge,cross-sector,released,Green,high,GRN_6f5850ea-5785-4e2c-b062-743066fd5bdb
http://data.europa.eu/esco/skill/6f900dcb-c7ff-4d97-8015-9c45b99f7097,GreenSkill,dispose medical waste,"Carry out the appropriate technique to safely dispose all types of medical waste such as infective, toxic and radioactive waste.",skill/competence,cross-sector,released,Green,high,GRN_6f900dcb-c7ff-4d97-8015-9c45b99f7097
http://data.europa.eu/esco/skill/6fcf2fc7-7b74-42e5-845f-f5854fd44f37,GreenSkill,ensure correct goods labelling,"Ensure that goods are labeled with all necessary labeling information (e.g. legal, technological, hazardous and others) regarding the product. Ensure that labels respects the legal requirements and adhere to regulations.",skill/competence,sector-specific,released,Green,high,GRN_6fcf2fc7-7b74-42e5-845f-f5854fd44f37
http://data.europa.eu/esco/skill/705f5906-9b08-4562-9544-46f6ab944a7e,GreenSkill,forest conservation,The practice of planting and maintaining forested areas for preserving and protecting forests and the environment.,knowledge,cross-sector,released,Green,high,GRN_705f5906-9b08-4562-9544-46f6ab944a7e
http://data.europa.eu/esco/skill/709ba9cf-ad8c-41d8-b09f-3de1ca0692ee,GreenSkill,develop food policy,"Participate in the decision-making around production and processing techniques, marketing, availability, utilization and consumption of food, in the interest of meeting or furthering social objectives to influence the operation of the food and agriculture system. Food policymakers engage in activities such as regulation of food-related industries, establishing eligibility standards for food assistance programs for the poor, ensuring safety of the food supply, food labeling, and even the qualifications of a product to be considered organic. ",skill/competence,sector-specific,released,Green,high,GRN_709ba9cf-ad8c-41d8-b09f-3de1ca0692ee
http://data.europa.eu/esco/skill/7109d172-c370-47fe-ac81-8fe93550a9e3,GreenSkill,impact investing,"Investment strategy aimed at investing in organisations or initiatives with a social or environmental outlook, which in turn generates financial gains but also a positive impact in society.",knowledge,sector-specific,released,Green,high,GRN_7109d172-c370-47fe-ac81-8fe93550a9e3
http://data.europa.eu/esco/skill/722058b4-2b90-453c-8ba1-88f74e8fb645,GreenSkill,compare alternative vehicles,Compare the performance of alternative vehicles based on factors such as their energy consumption and the energy density per volume and per mass of different fuels employed.,skill/competence,sector-specific,released,Green,high,GRN_722058b4-2b90-453c-8ba1-88f74e8fb645
http://data.europa.eu/esco/skill/72627d40-488a-4ef5-9c72-3c048361102c,GreenSkill,dismantle broken appliances,"Dismantle equipment and appliances which are broken and ineligible for repair so that their separate components can be sorted, recycled, and disposed of in a manner which is compliant with waste and recycling legislation.",skill/competence,sector-specific,released,Green,high,GRN_72627d40-488a-4ef5-9c72-3c048361102c
http://data.europa.eu/esco/skill/72886bc5-eeb0-42d5-9b01-f83b4cf138b4,GreenSkill,water consumption,"The factors which are involved in the calculation and estimation of water consumption in a residence or facility, and methods in which water consumption can be lowered or made more efficient.",knowledge,occupation-specific,released,Green,high,GRN_72886bc5-eeb0-42d5-9b01-f83b4cf138b4
http://data.europa.eu/esco/skill/73576419-31c2-4e45-8e30-ab1afec3db4e,GreenSkill,use sustainable materials and components,"Identify, select environmentally friendly materials and components. Decide on the substitution of certain materials by the one that are environmentally friendly, maintaining the same level of functionality and other characteristics of the product.",skill/competence,cross-sector,released,Green,high,GRN_73576419-31c2-4e45-8e30-ab1afec3db4e
http://data.europa.eu/esco/skill/73997f48-cd9d-4724-872d-86ecbb2ed9a2,GreenSkill,plant species,"The variety of plants, trees and shrubs and their special characteristics. ",knowledge,sector-specific,released,Green,high,GRN_73997f48-cd9d-4724-872d-86ecbb2ed9a2
http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,GreenSkill,manage waste,"Manage or dispose of significant amounts of waste materials and/or hazardous materials, in accordance with legislation, thereby respecting environmental and company responsibilities. Ensure required licenses and permits are in place and reasonable management practices, industry standards, or commonly accepted farming practices followed.",skill/competence,cross-sector,released,Green,high,GRN_73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f
http://data.europa.eu/esco/skill/73cc1ce2-4ada-4ae1-9f8e-d7efadcd52f6,GreenSkill,design an electric heating system,Design the details of electric heating systems. Calculate the needed capacity for space heating under given conditions complying with available electrical power supply.,skill/competence,sector-specific,released,Green,high,GRN_73cc1ce2-4ada-4ae1-9f8e-d7efadcd52f6
http://data.europa.eu/esco/skill/7493634f-30ea-4f2f-8fd4-c78b4a309bf7,GreenSkill,fresh water ecosystems,"The types and natural characteristics of fresh water ecosystems such as lakes, ponds, rivers, wetlands, streams etc. ",knowledge,sector-specific,released,Green,high,GRN_7493634f-30ea-4f2f-8fd4-c78b4a309bf7
http://data.europa.eu/esco/skill/75f312e1-622b-4751-8d93-815b32feaf8d,GreenSkill,pollution prevention,"The processes used to prevent pollution: precautions to pollution of the environment, procedures to counter pollution and associated equipment, and possible measures to protect the environment.",knowledge,cross-sector,released,Green,high,GRN_75f312e1-622b-4751-8d93-815b32feaf8d
http://data.europa.eu/esco/skill/7608e884-6f73-4205-a02a-ea7062a2337e,GreenSkill,monitor disposal of radioactive substances,"Ensure correct management and disposal of radioactive substances used for medical purposes, in compliance with established procedures.",skill/competence,cross-sector,released,Green,high,GRN_7608e884-6f73-4205-a02a-ea7062a2337e
http://data.europa.eu/esco/skill/761de590-ca64-423f-a5a7-8639abd8c615,GreenSkill,energy micro-generation technologies,"The technologies which allow the small-scale generation process of harvesting low carbon sources such as the sun, wind, or water flow, to produce heat or electricity. Energy micro-generation technologies are not taking place in large power plants, thus increasing their efficiency, and eliminating distribution costs. ",knowledge,sector-specific,released,Green,high,GRN_761de590-ca64-423f-a5a7-8639abd8c615
http://data.europa.eu/esco/skill/761e1acc-d38b-4524-9890-6a119fb7e98c,GreenSkill,support local tourism,Promote local products and services to visitors and encourage the use of local tourism operators in a destination.,skill/competence,sector-specific,released,Green,high,GRN_761e1acc-d38b-4524-9890-6a119fb7e98c
http://data.europa.eu/esco/skill/76f552ef-bb2d-4f66-83a8-ad205086967e,GreenSkill,educate people about nature,"Speak to a variety of audiences about e.g. information, concepts, theories and/or activities related to nature and its conservation. Produce written information. This information may be presented in a range of formats e.g. display signs, information sheets, posters, website text etc.",skill/competence,sector-specific,released,Green,high,GRN_76f552ef-bb2d-4f66-83a8-ad205086967e
http://data.europa.eu/esco/skill/77390acd-7cf6-4cb2-895a-16bc6b6d2058,GreenSkill,wildlife,"Undomesticated animal species, as well as all plants, fungi and other organisms that grow or live wild in an area without being introduced by humans. Wildlife can be found in all ecosystems such as deserts, forests, rain forests, plains, grasslands and other areas, including the most developed urban areas, which all have distinct forms of wildlife.",knowledge,sector-specific,released,Green,high,GRN_77390acd-7cf6-4cb2-895a-16bc6b6d2058
http://data.europa.eu/esco/skill/77f109c4-3107-4d2a-a512-5160ac103933,GreenSkill,analyse environmental data,Analyse data that interpret correlations between human activities and environmental effects.,skill/competence,sector-specific,released,Green,high,GRN_77f109c4-3107-4d2a-a512-5160ac103933
http://data.europa.eu/esco/skill/7808ccb8-9797-4864-80e3-37119ca32b30,GreenSkill,monitor composting,Mix the biodegradable materials respecting the appropriate proportion and monitor the degradation process of organic waste.,skill/competence,occupation-specific,released,Green,high,GRN_7808ccb8-9797-4864-80e3-37119ca32b30
http://data.europa.eu/esco/skill/7832b684-580c-4eaf-a8b3-322164b041ab,GreenSkill,provide information on solar panels,"Provide organisations and individuals searching for alternative methods to provide facilities and residences with energy on the costs, benefits, and negative aspects of the installation and use of solar panels, and what one must take into account when considering the purchase and installation of solar systems.",skill/competence,cross-sector,released,Green,high,GRN_7832b684-580c-4eaf-a8b3-322164b041ab
http://data.europa.eu/esco/skill/79a5bc25-5b59-47bc-a4c2-fb8e8cb1ddf6,GreenSkill,smart grids systems,"Smart grids are a digital electricity network. The system involves the electronic digital control of production, distribution and use of electricity, information management of the components and energy saving.",knowledge,sector-specific,released,Green,high,GRN_79a5bc25-5b59-47bc-a4c2-fb8e8cb1ddf6
http://data.europa.eu/esco/skill/7ac88283-80aa-4a1f-93f8-213cd2a469cb,GreenSkill,design offshore energy systems,"Develop design specifications for offshore energy systems and their components, ensuring that the design is optimised to ensure safe and efficient production of energy. Create checklists for the inspection and monitoring of completed offshore installation projects.",skill/competence,sector-specific,released,Green,high,GRN_7ac88283-80aa-4a1f-93f8-213cd2a469cb
http://data.europa.eu/esco/skill/7afd29d7-9c9f-4151-83f2-562b8c94a3af,GreenSkill,apply transportation management concepts,"Apply transport industry management concepts in order to improve transportation processes, reduce waste, increase efficiency, and improve schedule preparation.",skill/competence,sector-specific,released,Green,high,GRN_7afd29d7-9c9f-4151-83f2-562b8c94a3af
http://data.europa.eu/esco/skill/7b3717e4-e963-44e0-b94f-1088a7242da0,GreenSkill,nurse plants,"Determine the need for nursing activities and carry out nursing by cultivating, maintaining, watering and spraying the plants and trees manually or using appropriate equipment, taking into account the plant species and following safety requirements.",skill/competence,sector-specific,released,Green,high,GRN_7b3717e4-e963-44e0-b94f-1088a7242da0
http://data.europa.eu/esco/skill/7c2c81fe-b5f5-4691-a58d-7fd0a8b6c0e1,GreenSkill,prevent kiln loss of heat,Prevent the waste of heat by sealing the kiln door with bricks and clay.,skill/competence,occupation-specific,released,Green,high,GRN_7c2c81fe-b5f5-4691-a58d-7fd0a8b6c0e1
http://data.europa.eu/esco/skill/7cefbd03-d544-4184-a9b4-caa1eea2a646,GreenSkill,environmental impact of tourism,The study of the environmental impact of travel and tourist activities on tour destinations.,knowledge,sector-specific,released,Green,high,GRN_7cefbd03-d544-4184-a9b4-caa1eea2a646
http://data.europa.eu/esco/skill/7d70ed20-1c29-4ce3-bda5-9ba6c957a2d2,GreenSkill,types of wave energy converters,"Different types of devices to exploit wave power, such as point absorber buoys, surface attenuators, oscillating wave surge converters, overtopping devices, or submerged pressure differential converters.",knowledge,sector-specific,released,Green,high,GRN_7d70ed20-1c29-4ce3-bda5-9ba6c957a2d2
http://data.europa.eu/esco/skill/7f321b88-3d16-4e30-8163-5494ca8ce978,GreenSkill,engage others in environment friendly behaviours,Inform about and promote environmental friendly behaviours in social networks and at work.,skill/competence,transversal,released,Green,high,GRN_7f321b88-3d16-4e30-8163-5494ca8ce978
http://data.europa.eu/esco/skill/7f4d1dee-bc5a-495a-926b-17b383b8d8fd,GreenSkill,green building standards,The guidelines on how to design and construct sustainable buildings. They follow the criterion of mitigating the environmental impact of buildings while promoting green practices among the occupants.  ,knowledge,sector-specific,released,Green,high,GRN_7f4d1dee-bc5a-495a-926b-17b383b8d8fd
http://data.europa.eu/esco/skill/7feca0cc-f0b3-470d-ba03-48c0f7cff286,GreenSkill,educate on sustainable tourism,"Develop educational programmes and resources for individuals or guided groups, to provide information about sustainable tourism and the impact of human interaction on the environment, local culture and natural heritage. Educate travellers about making a positive impact and raise awareness of environmental issues.",skill/competence,sector-specific,released,Green,high,GRN_7feca0cc-f0b3-470d-ba03-48c0f7cff286
http://data.europa.eu/esco/skill/7ff9cce1-6518-48db-8f59-2beb81508fb2,GreenSkill,provide information on wind turbines,"Provide organisations and individuals searching for alternative energy methods on the cost, benefits, and negative aspects of the installation and use of wind turbines, both residential and common, and what one must take into account when considering the implementation of wind turbine technology.",skill/competence,sector-specific,released,Green,high,GRN_7ff9cce1-6518-48db-8f59-2beb81508fb2
http://data.europa.eu/esco/skill/8034a1ea-5ee0-4a84-8fd3-16411c8d86fb,GreenSkill,agroforestry,The application of land management systems and technologies that integrate trees and other woody perennials with traditional cropland farming in order to sustain agricultural production while ensuring the protection of the natural environment.,knowledge,sector-specific,released,Green,high,GRN_8034a1ea-5ee0-4a84-8fd3-16411c8d86fb
http://data.europa.eu/esco/skill/81af8698-9873-4b3d-b6d2-8eb275bf170b,GreenSkill,environmental threats,"The threats for the environment which are related to biological, chemical, nuclear, radiological, and physical hazards.",knowledge,sector-specific,released,Green,high,GRN_81af8698-9873-4b3d-b6d2-8eb275bf170b
http://data.europa.eu/esco/skill/82423b5c-486f-42e7-b00e-7358757a8de5,GreenSkill,test samples for pollutants,Measure concentrations of pollutants within samples. Calculate air pollution or gas flow in industrial processes. Identify potential safety or health risks such as radiation.,skill/competence,sector-specific,released,Green,high,GRN_82423b5c-486f-42e7-b00e-7358757a8de5
http://data.europa.eu/esco/skill/8248a071-5307-4a64-a62d-643a35ec31e2,GreenSkill,types of photovoltaic panels,"Different types of photovoltaic cells and panels, with different efficiencies in different types of weather, costs, durability and lifespan ratings, and mounting possibilities.",knowledge,cross-sector,released,Green,high,GRN_8248a071-5307-4a64-a62d-643a35ec31e2
http://data.europa.eu/esco/skill/824fc4ec-4217-46c5-8a5c-f752bb0d2d73,GreenSkill,pest biology,Biological characteristics of insect and rodent pest and their influence on choosing a pest management method.,knowledge,occupation-specific,released,Green,high,GRN_824fc4ec-4217-46c5-8a5c-f752bb0d2d73
http://data.europa.eu/esco/skill/829d1376-41bf-4c41-9bc3-62dce647677c,GreenSkill,artificial lighting systems,"Types of artificial lighting and their power consumption. HF fluorescent lighting, LED lighting, natural daylight and programmed control systems allow an efficient use of energy.",knowledge,sector-specific,released,Green,high,GRN_829d1376-41bf-4c41-9bc3-62dce647677c
http://data.europa.eu/esco/skill/82fea746-853f-4f1b-8ab7-55de8619cccd,GreenSkill,lean manufacturing,Lean manufacturing is a methodology that focuses on minimizing waste within manufacturing systems while simultaneously maximizing productivity.,knowledge,cross-sector,released,Green,high,GRN_82fea746-853f-4f1b-8ab7-55de8619cccd
http://data.europa.eu/esco/skill/8318ca1f-117e-4a21-a07a-5d7515a21035,GreenSkill,provide training in sustainable tourism development and management,"Deliver training and capacity building for staff working in the tourism industry to inform them about best practices in developing and managing tourist destinations and packages, while ensuring a minimum impact on the environment and local communities and strict preservation of protected areas and fauna and flora species.",skill/competence,sector-specific,released,Green,high,GRN_8318ca1f-117e-4a21-a07a-5d7515a21035
http://data.europa.eu/esco/skill/83331548-2159-4b87-9177-c3cb29978540,GreenSkill,inspect trees,Carry out tree inspections and surveys.,skill/competence,cross-sector,released,Green,high,GRN_83331548-2159-4b87-9177-c3cb29978540
http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26,GreenSkill,energy efficiency,"Field of information concerning the reduction of the use of energy. It encompasses calculating the consumption of energy, providing certificates and support measures, saving energy by reducing the demand, encouraging efficient use of fossil fuels, and promoting the use of renewable energy.",knowledge,sector-specific,released,Green,high,GRN_83fc0b2b-6cd2-46af-b1ff-d3fc83604c26
http://data.europa.eu/esco/skill/8550a96d-3970-46e1-83e1-371c59473ec4,GreenSkill,provide agri-touristic services,"Provide services for agri-tourism activities on the farm. This may include providing B &amp; B services, small scale catering, supporting agri-tourism activities and leisure such as riding, locally guide tours, giving information on farm production and history, selling of small-scale local farm products.",skill/competence,sector-specific,released,Green,high,GRN_8550a96d-3970-46e1-83e1-371c59473ec4
http://data.europa.eu/esco/skill/8570573a-937b-406a-b4b2-1def0387d0d1,GreenSkill,maintain concentrated solar power systems,"Perform routine maintenance as well as repairs on systems which use reflective materials, such as lenses and mirrors, and tracking systems to concentrate sunlight into a beam, which powers an electrical power plant through its heat generation.",skill/competence,sector-specific,released,Green,high,GRN_8570573a-937b-406a-b4b2-1def0387d0d1
http://data.europa.eu/esco/skill/85947873-e99a-4b08-a4e3-743942710fea,GreenSkill,manage fisheries projects,Consult with contractors from both the governmental and private sectors in fisheries projects such as restoration efforts. Go over the proposed plans and provide expertise. Prepare applications for fisheries program grants. Provide technical assistance to civic fisheries projects. Study the impact of environmental changes on waters. Resolve complaints from the public. Prepare prescriptions to identify fisheries problems and recommend solutions.,skill/competence,sector-specific,released,Green,high,GRN_85947873-e99a-4b08-a4e3-743942710fea
http://data.europa.eu/esco/skill/85f73cdf-fb6f-434d-8fff-fcd723834a90,GreenSkill,perform environmental remediation,"Carry out activities which ensure the removal of sources of pollution and contamination from the environment, in compliance with environmental remediation regulations.",skill/competence,sector-specific,released,Green,high,GRN_85f73cdf-fb6f-434d-8fff-fcd723834a90
http://data.europa.eu/esco/skill/8604cb5f-9e1f-427c-ba23-3c4a6853fe95,GreenSkill,design wind farm collector systems,"Design systems which interconnect individual wind turbines on a wind farm and collect the energy and transfer it to a substation, which will allow for the transmission of the generated electrical energy, ensuring that the system connects the turbines to each other and the substation in a safe and efficient manner.",skill/competence,sector-specific,released,Green,high,GRN_8604cb5f-9e1f-427c-ba23-3c4a6853fe95
http://data.europa.eu/esco/skill/8614b988-b907-473e-a701-47b525959dc8,GreenSkill,advise on heating systems energy efficiency,Provide information and advice to clients on how to preserve an energy efficient heating system in their home or office and possible alternatives.,skill/competence,cross-sector,released,Green,high,GRN_8614b988-b907-473e-a701-47b525959dc8
http://data.europa.eu/esco/skill/862920c8-f2d0-4058-8fb8-9f06fbfc2446,GreenSkill,develop recycling programs,Develop and coordinate recycling programs; collect and process recyclable materials in order to reduce waste.,skill/competence,sector-specific,released,Green,high,GRN_862920c8-f2d0-4058-8fb8-9f06fbfc2446
http://data.europa.eu/esco/skill/86df7af2-f9f3-4c06-a500-7f1fba9e78fe,GreenSkill,follow health and safety procedures in construction,"Apply the relevant health and safety procedures in construction in order to prevent accidents, pollution and other risks.",skill/competence,cross-sector,released,Green,high,GRN_86df7af2-f9f3-4c06-a500-7f1fba9e78fe
http://data.europa.eu/esco/skill/86f0bb12-6491-4be7-8306-c88900e91a63,GreenSkill,green bonds,The financial instruments traded in financial markets that aim at raising capitals for projects with specific environmental benefits.,knowledge,sector-specific,released,Green,high,GRN_86f0bb12-6491-4be7-8306-c88900e91a63
http://data.europa.eu/esco/skill/87af00b5-30fa-41c8-bfa5-357f22c8d589,GreenSkill,replace defect components,Remove defective parts and replace them with functioning components.,skill/competence,cross-sector,released,Green,high,GRN_87af00b5-30fa-41c8-bfa5-357f22c8d589
http://data.europa.eu/esco/skill/885808f7-f42b-406e-95f2-28efcd45ddda,GreenSkill,carry out energy management of facilities,Contribute to develop effective strategies for energy management and making sure that these are sustainable for buildings. Review buildings and facilities to identify where improvements can be made in energy efficiency.,skill/competence,cross-sector,released,Green,high,GRN_885808f7-f42b-406e-95f2-28efcd45ddda
http://data.europa.eu/esco/skill/88de7361-2054-4402-8e1a-a6feb61d8ba9,GreenSkill,conduct airport environmental studies,"Prepare and conduct environmental studies, air quality modelling, and land use planning studies.",skill/competence,sector-specific,released,Green,high,GRN_88de7361-2054-4402-8e1a-a6feb61d8ba9
http://data.europa.eu/esco/skill/89a94a26-29d4-4cd7-9e9d-faebc300c1b1,GreenSkill,conduct erosion control,Manage erosion control processes and projects. Plan erosion control actions to control or prevent erosion from occurring and avoid water pollution or soil loss.,skill/competence,sector-specific,released,Green,high,GRN_89a94a26-29d4-4cd7-9e9d-faebc300c1b1
http://data.europa.eu/esco/skill/89f5fa96-ae45-4906-902c-d50ca51009c6,GreenSkill,identify new recycling opportunities,"Investigate ideas and spot opportunities to improve the collection, process and recycling of waste materials.",skill/competence,cross-sector,released,Green,high,GRN_89f5fa96-ae45-4906-902c-d50ca51009c6
http://data.europa.eu/esco/skill/8a5d67b6-4abf-4fae-bedf-78c8882d7d47,GreenSkill,types of vehicle engines,"Types of car engines in road and racing cars, including those with emerging technologies like hybrids and electric motors, and how they work.",knowledge,cross-sector,released,Green,high,GRN_8a5d67b6-4abf-4fae-bedf-78c8882d7d47
http://data.europa.eu/esco/skill/8abdc43c-2bfd-417c-97c2-27fcdaf53171,GreenSkill,promote environmental awareness,Promote sustainability and raise awareness about the environmental impact of human and industrial activity based on the carbon footprints of business processes and other practices.,skill/competence,cross-sector,released,Green,high,GRN_8abdc43c-2bfd-417c-97c2-27fcdaf53171
http://data.europa.eu/esco/skill/8bcf4ef0-edda-4f6a-a1ce-7defb1d324d6,GreenSkill,perform water treatment procedures,"Perform operations such as filtering, sterilising, and dechlorinating in order to purify water for consumption and food production using different procedures and technologies such as micro-filtration, reverse osmosis, ozonation, carbon filtration, or ultraviolet (UV) light.",skill/competence,sector-specific,released,Green,high,GRN_8bcf4ef0-edda-4f6a-a1ce-7defb1d324d6
http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114,GreenSkill,geology,"Solid earth, rock types, structures and the processes by which they are altered.",knowledge,cross-sector,released,Green,high,GRN_8bdd25f8-4b6e-40fe-a2cf-c1badc594114
http://data.europa.eu/esco/skill/8be4540d-db79-4213-8820-bda0d3fb74a7,GreenSkill,aeroponics,The cultivation of plants without the use of an aggregate medium such as soil. The roots of plants are directly exposed to the surrounding air or mist and irrigated with nutrient solutions.,knowledge,sector-specific,released,Green,high,GRN_8be4540d-db79-4213-8820-bda0d3fb74a7
http://data.europa.eu/esco/skill/8c609e7c-5002-41a7-b629-0b98f132afb0,GreenSkill,regulation on the discharge of raw materials into the sea,"The environmental regulations for the discharge of raw materials into the sea, including the use of chemical disinfection and dechlorination to produce a clean and safe effluent suitable for discharging at sea.",knowledge,occupation-specific,released,Green,high,GRN_8c609e7c-5002-41a7-b629-0b98f132afb0
http://data.europa.eu/esco/skill/8c7707b3-cd9b-405a-b2e5-9df24172d4f9,GreenSkill,monitor grounds,"Monitor grounds during special events to insure protection of the system, report condition of the grounds and loss of water or plants due to system malfunction.",skill/competence,occupation-specific,released,Green,high,GRN_8c7707b3-cd9b-405a-b2e5-9df24172d4f9
http://data.europa.eu/esco/skill/8ca08a35-2d2e-46f5-b440-8fc8ce736287,GreenSkill,apply precision farming,"Using modern technologies and equipment with high precision positioning systems, geo-mapping and/or automated steering systems for agricultural activities.",skill/competence,sector-specific,released,Green,high,GRN_8ca08a35-2d2e-46f5-b440-8fc8ce736287
http://data.europa.eu/esco/skill/8dcdd2f0-1784-488f-9821-82a09c4f2cee,GreenSkill,investigate complaints about improper waste handling,Respond to and investigate accusations and complaints about improper industrial waste handling and disposal.,skill/competence,cross-sector,released,Green,high,GRN_8dcdd2f0-1784-488f-9821-82a09c4f2cee
http://data.europa.eu/esco/skill/8df12fb1-7f41-4068-8d05-007e8fec8f33,GreenSkill,conserve forests,"Strive to conserve and restore forest structures, biodiversity and ecological functions.",skill/competence,sector-specific,released,Green,high,GRN_8df12fb1-7f41-4068-8d05-007e8fec8f33
http://data.europa.eu/esco/skill/8df86db8-dfcd-414b-854f-ad1cdb18d733,GreenSkill,communicate on the environmental impact of mining,"Prepare talks, lectures, consultations with stakeholders and public hearings on environmental issues related to mining.",skill/competence,sector-specific,released,Green,high,GRN_8df86db8-dfcd-414b-854f-ad1cdb18d733
http://data.europa.eu/esco/skill/8e01e994-0e09-4fbb-a76b-7f615678cc7d,GreenSkill,maintain biogas plant,"Perform routine maintenance and repairs on equipment which treats energy crops and waste from farms, called anaerobic digesters. Ensure the equipment functions correctly in the transformation of biomass to biogas which is used for the generation of heat and electricity.",skill/competence,occupation-specific,released,Green,high,GRN_8e01e994-0e09-4fbb-a76b-7f615678cc7d
http://data.europa.eu/esco/skill/8f585def-6ade-41b3-b897-3d71fba4151d,GreenSkill,alternative energy,Sources of energy that do not originate from fossil fuels and have few greenhouse emissions.,knowledge,cross-sector,released,Green,high,GRN_8f585def-6ade-41b3-b897-3d71fba4151d
http://data.europa.eu/esco/skill/8f98653a-4aee-4619-91c7-0cdc2f8e225a,GreenSkill,manage plans for the utilisation of organic by-products,"Implement plans for the utilisation of organic by-products. Ensure that plans for the utilisation of organic by-products are in accordance with relevant legislation, codes of practice and cropping policies. Ensure that systems are in place to protect humans and animals from the dangers of working with organic by-products such as slurry gasses. Monitor the utilisation of organic by-products and take appropriate action if problems are identified.",skill/competence,occupation-specific,released,Green,high,GRN_8f98653a-4aee-4619-91c7-0cdc2f8e225a
http://data.europa.eu/esco/skill/901297b8-9f66-431b-a6ab-bc2235acf056,GreenSkill,collect broken appliances,"Collect or receive products which are no longer functional and cannot be repaired from households, organisations or collection facilities so that they can be sorted for disposal or recycling.",skill/competence,occupation-specific,released,Green,high,GRN_901297b8-9f66-431b-a6ab-bc2235acf056
http://data.europa.eu/esco/skill/907039e2-5b33-4ea5-96ca-b6082711b491,GreenSkill,recognise the hazards of dangerous goods,"Be aware of the threats posed by potentially dangerous goods such as polluting, toxic, corrosive, or explosive materials.",skill/competence,sector-specific,released,Green,high,GRN_907039e2-5b33-4ea5-96ca-b6082711b491
http://data.europa.eu/esco/skill/90d04cf8-dcc1-45cf-93e1-a2eba80aed6f,GreenSkill,hybrid vehicle architecture,"Hybrid vehicle nomenclature, classification and architectures including efficiency considerations. Pros and cons of series, parallel and power split solutions. It excludes the architecture and R&D in non plug-in hybrid vehicles.",knowledge,sector-specific,released,Green,high,GRN_90d04cf8-dcc1-45cf-93e1-a2eba80aed6f
http://data.europa.eu/esco/skill/91a6da8d-24dc-4453-9821-de305864677c,GreenSkill,soil science,"The field of science that studies soil as a natural resource, its characteristics, formation, and classification. It also examines the physical, biological, and chemical potential of soil.",knowledge,cross-sector,released,Green,high,GRN_91a6da8d-24dc-4453-9821-de305864677c
http://data.europa.eu/esco/skill/9263f0d8-7266-4782-b0ee-38f62656e97e,GreenSkill,promote sustainable interior design,Develop an environmental friendly interior design and promote the use of cost-effective and renewable materials.,skill/competence,cross-sector,released,Green,high,GRN_9263f0d8-7266-4782-b0ee-38f62656e97e
